t_s,drone_x,drone_y,drone_z,drone_speed_mps,drone_accel_mps2,drone_yaw_rad,drone_yawrate_rads,trailer_x,trailer_y,trailer_speed_mps,dist_xy_m,replan_count,phase,captured,track_err_m,track_err_dense_m
45.8,208.068,413.806,10.0,9.9986,-0.0001,-2.92355,-0.001,-325.2,-600.0,6.0,1146.1496,8,pursuit,0,4.2027,4.0763
45.9,207.092,413.59,10.0,9.9986,-0.0001,-2.92365,-0.001,-324.6,-600.0,6.0,1145.2242,8,pursuit,0,4.1386,4.0121
46.0,206.116,413.374,10.0,9.9986,-0.0001,-2.92375,-0.001,-324.0,-600.0,6.0,1144.3005,8,pursuit,0,3.949,3.9495
46.1,205.14,413.158,10.0,9.9986,-0.0001,-2.92384,-0.001,-323.4,-600.0,6.0,1143.3782,8,pursuit,0,4.0074,3.8884
46.2,204.163,412.942,10.0,9.9985,-0.0001,-2.92394,-0.001,-322.8,-600.0,6.0,1142.4575,8,pursuit,0,3.9791,3.8233
46.3,203.187,412.726,10.0,9.9985,-0.0001,-2.92404,-0.001,-322.2,-600.0,6.0,1141.5384,8,pursuit,0,3.7608,3.7592
46.4,202.211,412.511,10.0,9.9985,-0.0001,-2.92414,-0.001,-321.6,-600.0,6.0,1140.6208,8,pursuit,0,3.8016,3.6964
46.5,201.234,412.295,10.0,9.9985,-0.0001,-2.92424,-0.001,-321.0,-600.0,6.0,1139.7048,8,pursuit,0,3.8465,3.6345
46.6,200.215,412.195,10.0,10.2417,2.4319,-3.04424,-1.2,-320.4,-600.0,6.0,1138.7903,8,pursuit,0,3.4565,3.4505
46.7,199.177,412.219,10.0,10.3822,1.4053,-3.16424,-1.2,-319.8,-600.0,6.0,1137.961,8,pursuit,0,3.2224,3.1398
46.8,198.145,412.367,10.0,10.4315,0.4928,-3.28424,-1.2,-319.2,-600.0,6.0,1137.2343,8,pursuit,0,3.1034,2.7129
46.9,197.125,412.584,10.0,10.4226,-0.0895,-3.35104,-0.6681,-318.6,-600.0,6.0,1136.6232,8,pursuit,0,2.2982,2.2261
47.0,196.108,412.793,10.0,10.3834,-0.3914,-3.34429,0.0675,-318.0,-600.0,6.0,1136.081,8,pursuit,0,1.7699,1.7432
47.1,195.088,412.95,10.0,10.3197,-0.637,-3.29429,0.5,-317.4,-600.0,6.0,1135.5351,8,pursuit,0,1.8192,1.3106
47.2,194.066,413.034,10.0,10.2563,-0.6343,-3.22379,0.705,-316.8,-600.0,6.0,1134.9435,8,pursuit,0,1.3777,0.9489
47.3,193.046,413.043,10.0,10.1962,-0.6005,-3.15071,0.7308,-316.2,-600.0,6.0,1134.288,8,pursuit,0,0.6565,0.6625
47.4,192.033,412.984,10.0,10.1492,-0.47,-3.0833,0.6742,-315.6,-600.0,6.0,1133.5687,8,pursuit,0,1.0591,0.449
47.5,191.029,412.867,10.0,10.1133,-0.3593,-3.02554,0.5775,-315.0,-600.0,6.0,1132.7929,8,pursuit,0,1.3041,0.3059
47.6,190.033,412.703,10.0,10.0855,-0.2781,-2.97846,0.4708,-314.4,-600.0,6.0,1131.9708,8,pursuit,0,0.3147,0.2157
47.7,189.047,412.503,10.0,10.0649,-0.2064,-2.94155,0.3692,-313.8,-600.0,6.0,1131.1128,8,pursuit,0,0.7337,0.1393
47.8,188.068,412.277,10.0,10.0464,-0.1845,-2.9141,0.2745,-313.2,-600.0,6.0,1130.2279,8,pursuit,0,1.5056,0.0864
47.9,187.095,412.033,10.0,10.0325,-0.1392,-2.89566,0.1843,-312.6,-600.0,6.0,1129.3241,8,pursuit,0,0.5027,0.0491
48.0,186.127,411.774,10.0,10.0219,-0.1056,-2.88093,0.1474,-312.0,-600.0,6.0,1128.4085,8,pursuit,0,0.5,0.0283
48.1,185.161,411.508,10.0,10.0149,-0.0707,-2.87226,0.0866,-311.4,-600.0,6.0,1127.4839,8,pursuit,0,1.5012,0.0376
48.2,184.199,411.234,10.0,10.0099,-0.0498,-2.86443,0.0783,-310.8,-600.0,6.0,1126.5548,9,pursuit,0,6.2458,6.2458
48.3,183.238,410.955,10.0,10.0067,-0.0313,-2.85878,0.0565,-310.2,-600.0,6.0,1125.6216,9,pursuit,0,5.341,5.341
48.4,182.228,410.789,10.0,10.2322,2.2543,-2.97878,-1.2,-309.6,-600.0,6.0,1124.6858,9,pursuit,0,4.3981,4.3981
48.5,181.19,410.744,10.0,10.3935,1.6136,-3.09878,-1.2,-309.0,-600.0,6.0,1123.8322,9,pursuit,0,3.4279,3.4279
48.6,180.15,410.729,10.0,10.3981,0.0455,-3.12718,-0.284,-308.4,-600.0,6.0,1123.077,9,pursuit,0,2.4974,2.4974
48.7,179.116,410.675,10.0,10.3569,-0.4124,-3.08906,0.3813,-307.8,-600.0,6.0,1122.3497,9,pursuit,0,1.7322,1.7322
48.8,178.094,410.544,10.0,10.2954,-0.6147,-3.01409,0.7497,-307.2,-600.0,6.0,1121.5911,9,pursuit,0,1.3844,1.2644
48.9,177.095,410.325,10.0,10.2338,-0.6162,-2.9256,0.8849,-306.6,-600.0,6.0,1120.7711,9,pursuit,0,0.9652,0.8902
49.0,176.122,410.024,10.0,10.1796,-0.542,-2.8419,0.8369,-306.0,-600.0,6.0,1119.8824,9,pursuit,0,1.4776,0.6102
49.1,175.179,409.654,10.0,10.1355,-0.4403,-2.76818,0.7373,-305.4,-600.0,6.0,1118.9336,9,pursuit,0,0.838,0.3899
49.2,174.263,409.228,10.0,10.1026,-0.3292,-2.70636,0.6182,-304.8,-600.0,6.0,1117.9363,9,pursuit,0,0.3375,0.2727
49.3,173.37,408.76,10.0,10.0781,-0.2457,-2.65837,0.4798,-304.2,-600.0,6.0,1116.9013,9,pursuit,0,1.2592,0.1423
49.4,172.497,408.261,10.0,10.059,-0.1907,-2.6221,0.3627,-303.6,-600.0,6.0,1115.8394,9,pursuit,0,2.2576,0.0888
49.5,171.639,407.739,10.0,10.0449,-0.1405,-2.5955,0.2661,-303.0,-600.0,6.0,1114.7588,9,pursuit,0,1.8698,0.1321
49.6,170.791,407.202,10.0,10.0324,-0.1252,-2.57654,0.1896,-302.4,-600.0,6.0,1113.6654,9,pursuit,0,0.8671,0.2426
49.7,169.951,406.656,10.0,10.0226,-0.0978,-2.56523,0.1131,-301.8,-600.0,6.0,1112.5638,9,pursuit,0,0.1395,0.1905
49.8,169.116,406.103,10.0,10.0154,-0.0722,-2.55689,0.0834,-301.2,-600.0,6.0,1111.458,9,pursuit,0,1.1375,0.0418
49.9,168.284,405.546,10.0,10.0103,-0.0515,-2.55185,0.0503,-300.6,-600.0,6.0,1110.3495,9,pursuit,0,2.1382,0.1891
50.0,167.454,404.986,10.0,10.0067,-0.0361,-2.54784,0.0401,-300.0,-600.0,6.0,1109.2398,9,pursuit,0,2.9373,0.2095
50.1,166.626,404.425,10.0,10.0044,-0.0227,-2.54611,0.0173,-299.4,-600.0,6.0,1108.1293,9,pursuit,0,1.9369,0.0342
50.2,165.798,403.864,10.0,10.003,-0.0141,-2.54561,0.005,-298.8,-600.0,6.0,1107.0192,9,pursuit,0,0.9367,0.2529
50.3,164.97,403.303,10.0,10.0021,-0.0084,-2.54634,-0.0073,-298.2,-600.0,6.0,1105.9099,9,pursuit,0,0.0655,0.1339
50.4,164.141,402.743,10.0,10.0016,-0.0053,-2.54763,-0.0129,-297.6,-600.0,6.0,1104.8021,9,pursuit,0,1.064,0.0896
50.5,163.312,402.185,10.0,10.0012,-0.0039,-2.54903,-0.014,-297.0,-600.0,6.0,1103.6961,9,pursuit,0,2.0641,0.2933
50.6,162.481,401.627,10.0,10.0008,-0.0037,-2.55032,-0.0129,-296.4,-600.0,6.0,1102.5918,9,pursuit,0,2.8472,0.1129
50.7,161.651,401.07,10.0,10.0005,-0.0039,-2.55127,-0.0095,-295.8,-600.0,6.0,1101.4893,9,pursuit,0,1.8471,0.0582
50.8,160.82,400.514,10.0,10.0001,-0.0036,-2.55142,-0.0015,-295.2,-600.0,6.0,1100.3883,9,pursuit,0,0.8471,0.2061
50.9,159.989,399.958,10.0,9.9997,-0.0042,-2.55197,-0.0056,-294.6,-600.0,6.0,1099.2885,9,pursuit,0,0.1529,0.2289
51.0,159.157,399.402,10.0,9.9992,-0.0046,-2.55249,-0.0051,-294.0,-600.0,6.0,1098.1901,9,pursuit,0,1.1528,0.1172
51.1,158.326,398.847,10.0,9.9988,-0.0048,-2.55293,-0.0045,-293.4,-600.0,6.0,1097.093,9,pursuit,0,2.1527,0.0307
51.2,157.494,398.292,10.0,9.9983,-0.0048,-2.55329,-0.0036,-292.8,-600.0,6.0,1095.9973,9,pursuit,0,2.1473,0.0299
51.3,156.662,397.738,10.0,9.9978,-0.0048,-2.55345,-0.0015,-292.2,-600.0,6.0,1094.9028,9,pursuit,0,1.1475,0.0635
51.4,155.83,397.183,10.0,9.9973,-0.0048,-2.55367,-0.0022,-291.6,-600.0,6.0,1093.8095,9,pursuit,0,0.1478,0.0696
51.5,154.998,396.629,10.0,9.9969,-0.0044,-2.55384,-0.0017,-291.0,-600.0,6.0,1092.7175,9,pursuit,0,0.8519,0.0471
51.6,154.166,396.075,10.0,9.9964,-0.0045,-2.55403,-0.0019,-290.4,-600.0,6.0,1091.6266,9,pursuit,0,1.8516,0.0047
51.7,153.334,395.521,10.0,9.9964,-0.0002,-2.55418,-0.0014,-289.8,-600.0,6.0,1090.537,9,pursuit,0,1.731,0.0865
51.8,152.503,394.966,10.0,9.9967,0.0025,-2.55325,0.0092,-289.2,-600.0,6.0,1089.4485,9,pursuit,0,0.7313,0.1993
51.9,151.671,394.411,10.0,9.9969,0.0024,-2.55328,-0.0003,-288.6,-600.0,6.0,1088.3605,9,pursuit,0,0.2684,0.0718
52.0,150.839,393.857,10.0,9.9971,0.0019,-2.55362,-0.0033,-288.0,-600.0,6.0,1087.2737,9,pursuit,0,1.2681,0.1188
52.1,150.007,393.303,10.0,9.9972,0.0013,-2.55445,-0.0083,-287.4,-600.0,6.0,1086.188,9,pursuit,0,1.5758,0.0429
52.2,149.175,392.749,10.0,9.9975,0.003,-2.55423,0.0022,-286.8,-600.0,6.0,1085.104,9,pursuit,0,0.576,0.1477
52.3,148.342,392.195,10.0,9.9978,0.0027,-2.55475,-0.0052,-286.2,-600.0,6.0,1084.0208,9,pursuit,0,0.4237,0.1442
52.4,147.509,391.642,10.0,9.998,0.0021,-2.55586,-0.0111,-285.6,-600.0,6.0,1082.939,9,pursuit,0,1.4235,0.1198
52.5,146.675,391.091,10.0,9.9981,0.0013,-2.55723,-0.0137,-285.0,-600.0,6.0,1081.8589,9,pursuit,0,0.8876,0.1348
52.6,145.84,390.541,10.0,9.9982,0.0006,-2.55873,-0.015,-284.4,-600.0,6.0,1080.7807,9,pursuit,0,0.1123,0.1285
52.7,145.005,389.991,10.0,9.9982,-0.0001,-2.55999,-0.0127,-283.8,-600.0,6.0,1079.7043,9,pursuit,0,1.1121,0.0475
52.8,144.169,389.443,10.0,9.9981,-0.0009,-2.5612,-0.012,-283.2,-600.0,6.0,1078.6298,9,pursuit,0,0.908,0.0531
52.9,143.332,388.895,10.0,9.9979,-0.0017,-2.56197,-0.0077,-282.6,-600.0,6.0,1077.557,9,pursuit,0,0.0926,0.1291
53.0,142.496,388.348,10.0,9.9977,-0.0025,-2.56247,-0.0051,-282.0,-600.0,6.0,1076.4859,9,pursuit,0,1.0917,0.0137
53.1,141.659,387.802,10.0,9.9978,0.001,-2.56309,-0.0061,-281.4,-600.0,6.0,1075.4161,9,pursuit,0,0.8056,0.1331
53.2,140.821,387.256,10.0,9.9979,0.0015,-2.56442,-0.0133,-280.8,-600.0,6.0,1074.3478,9,pursuit,0,0.1949,0.0201
53.3,139.982,386.711,10.0,9.9981,0.002,-2.56521,-0.0079,-280.2,-600.0,6.0,1073.2814,9,pursuit,0,1.1942,0.1291
53.4,139.144,386.167,10.0,9.9983,0.0017,-2.56599,-0.0078,-279.6,-600.0,6.0,1072.2166,9,pursuit,0,0.6745,0.0197
53.5,138.305,385.622,10.0,9.9983,0.0001,-2.56553,0.0046,-279.0,-600.0,6.0,1071.1533,9,pursuit,0,0.3255,0.122
53.6,137.467,385.077,10.0,9.9981,-0.0017,-2.5646,0.0093,-278.4,-600.0,6.0,1070.0909,9,pursuit,0,1.3252,0.0372
53.7,136.63,384.53,10.0,9.9978,-0.0036,-2.56253,0.0207,-277.8,-600.0,6.0,1069.0292,9,pursuit,0,0.5921,0.0873
53.8,135.796,383.98,10.0,9.9967,-0.0107,-2.55891,0.0362,-277.2,-600.0,6.0,1067.9675,9,pursuit,0,0.4079,0.0891
53.9,134.964,383.426,10.0,9.9952,-0.0153,-2.55402,0.0489,-276.6,-600.0,6.0,1066.905,9,pursuit,0,1.4073,0.0374
54.0,134.136,382.866,10.0,9.9934,-0.0181,-2.54665,0.0737,-276.0,-600.0,6.0,1065.8411,9,pursuit,0,0.553,0.1445
54.1,133.314,382.298,10.0,9.9912,-0.0219,-2.53704,0.0961,-275.4,-600.0,6.0,1064.7744,9,pursuit,0,0.4497,0.0641
54.2,132.5,381.72,10.0,9.9889,-0.0225,-2.52458,0.1246,-274.8,-600.0,6.0,1063.7038,9,pursuit,0,1.4476,0.0883
54.3,131.695,381.129,10.0,9.9867,-0.022,-2.50832,0.1626,-274.2,-600.0,6.0,1062.6279,9,pursuit,0,0.5235,0.1378
54.4,130.901,380.522,10.0,9.9854,-0.0137,-2.48889,0.1943,-273.6,-600.0,6.0,1061.5447,9,pursuit,0,0.4893,0.0912
54.5,130.123,379.897,10.0,9.9841,-0.0125,-2.46539,0.2349,-273.0,-600.0,6.0,1060.4527,9,pursuit,0,1.4578,0.1616
54.6,129.362,379.251,10.0,9.9834,-0.0067,-2.43734,0.2805,-272.4,-600.0,6.0,1059.3504,9,pursuit,0,0.4731,0.145
54.7,128.622,378.58,10.0,9.9833,-0.0016,-2.40506,0.3228,-271.8,-600.0,6.0,1058.2359,9,pursuit,0,0.5702,0.1788
54.8,127.908,377.883,10.0,9.9831,-0.002,-2.36809,0.3697,-271.2,-600.0,6.0,1057.108,9,pursuit,0,1.3389,0.1981
54.9,127.222,377.158,10.0,9.983,-0.0009,-2.32818,0.399,-270.6,-600.0,6.0,1055.9657,9,pursuit,0,0.3842,0.2217
55.0,126.568,376.403,10.0,9.9842,0.012,-2.28542,0.4276,-270.0,-600.0,6.0,1054.8091,9,pursuit,0,0.717,0.2311
55.1,125.948,375.621,10.0,9.9854,0.0122,-2.2407,0.4473,-269.4,-600.0,6.0,1053.6384,9,pursuit,0,1.1635,0.2551
55.2,125.363,374.811,10.0,9.9865,0.0111,-2.19574,0.4496,-268.8,-600.0,6.0,1052.4549,9,pursuit,0,0.2657,0.229
55.3,124.816,373.976,10.0,9.9876,0.0105,-2.15117,0.4457,-268.2,-600.0,6.0,1051.2603,9,pursuit,0,0.8958,0.2582
55.4,124.304,373.118,10.0,9.9886,0.0104,-2.10879,0.4237,-267.6,-600.0,6.0,1050.0564,9,pursuit,0,0.9875,0.2024
55.5,123.828,372.24,10.0,9.9897,0.0108,-2.06756,0.4123,-267.0,-600.0,6.0,1048.8455,9,pursuit,0,0.1867,0.2195
55.6,123.386,371.344,10.0,9.9908,0.0113,-2.02945,0.3812,-266.4,-600.0,6.0,1047.6295,9,pursuit,0,1.051,0.1645
55.7,122.975,370.433,10.0,9.992,0.0115,-1.99428,0.3516,-265.8,-600.0,6.0,1046.41,9,pursuit,0,0.864,0.1949
55.8,122.594,369.509,10.0,9.9931,0.0114,-1.96222,0.3206,-265.2,-600.0,6.0,1045.1888,9,pursuit,0,0.193,0.123
55.9,122.238,368.575,10.0,9.9942,0.0107,-1.93426,0.2796,-264.6,-600.0,6.0,1043.9668,9,pursuit,0,1.1544,0.1563
56.0,121.906,367.632,10.0,9.9951,0.0094,-1.90962,0.2463,-264.0,-600.0,6.0,1042.7452,9,pursuit,0,0.8072,0.1048
56.1,121.595,366.682,10.0,9.9959,0.0082,-1.88685,0.2277,-263.4,-600.0,6.0,1041.5244,9,pursuit,0,0.2088,0.0831
56.2,121.302,365.727,10.0,9.9966,0.007,-1.86883,0.1803,-262.8,-600.0,6.0,1040.3049,9,pursuit,0,1.1986,0.1561
56.3,121.023,364.767,10.0,9.9972,0.0059,-1.85385,0.1497,-262.2,-600.0,6.0,1039.0869,9,pursuit,0,0.8053,0.0614
56.4,120.753,363.804,10.0,9.9977,0.0047,-1.8435,0.1035,-261.6,-600.0,6.0,1037.8703,9,pursuit,0,0.1973,0.0572
56.5,120.493,362.839,10.0,9.9981,0.0039,-1.83467,0.0884,-261.0,-600.0,6.0,1036.6549,9,pursuit,0,1.1954,0.1465
56.6,120.238,361.872,10.0,9.9984,0.0031,-1.8285,0.0617,-260.4,-600.0,6.0,1035.4407,9,pursuit,0,0.8306,0.0629
56.7,119.988,360.904,10.0,9.9986,0.0027,-1.82337,0.0513,-259.8,-600.0,6.0,1034.2273,9,pursuit,0,0.1693,0.0307
56.8,119.742,359.935,10.0,9.9989,0.0025,-1.81954,0.0383,-259.2,-600.0,6.0,1033.0147,9,pursuit,0,1.1692,0.1237
56.9,119.498,358.965,10.0,9.9991,0.0025,-1.81737,0.0217,-258.6,-600.0,6.0,1031.8027,9,pursuit,0,0.8612,0.0862
57.0,119.255,357.995,10.0,9.9993,0.002,-1.81648,0.0089,-258.0,-600.0,6.0,1030.5912,9,pursuit,0,0.139,0.0109
57.1,119.012,357.025,10.0,9.9996,0.0021,-1.816,0.0048,-257.4,-600.0,6.0,1029.3799,9,pursuit,0,1.1387,0.1003
57.2,118.769,356.055,10.0,9.9998,0.0024,-1.81651,-0.0051,-256.8,-600.0,6.0,1028.1688,9,pursuit,0,0.8908,0.1098
57.3,118.524,355.085,10.0,10.0001,0.0027,-1.81762,-0.0112,-256.2,-600.0,6.0,1026.9579,9,pursuit,0,0.11,0.0199
57.4,118.279,354.116,10.0,10.0004,0.0029,-1.81903,-0.0141,-255.6,-600.0,6.0,1025.7469,9,pursuit,0,1.1094,0.0797
57.5,118.032,353.147,10.0,10.0007,0.0031,-1.82034,-0.013,-255.0,-600.0,6.0,1024.536,9,pursuit,0,0.9154,0.1292
57.6,117.783,352.178,10.0,10.001,0.0034,-1.82166,-0.0132,-254.4,-600.0,6.0,1023.325,9,pursuit,0,0.086,0.0359
57.7,117.534,351.209,10.0,10.0014,0.0035,-1.82265,-0.0099,-253.8,-600.0,6.0,1022.114,9,pursuit,0,1.0851,0.0642
57.8,117.284,350.241,10.0,10.0017,0.0037,-1.8235,-0.0085,-253.2,-600.0,6.0,1020.9031,9,pursuit,0,0.9351,0.1429
57.9,117.033,349.273,10.0,10.0021,0.0038,-1.8242,-0.0071,-252.6,-600.0,6.0,1019.6922,9,pursuit,0,0.0663,0.0472
58.0,116.782,348.305,10.0,10.0025,0.0039,-1.82472,-0.0052,-252.0,-600.0,6.0,1018.4813,9,pursuit,0,1.0656,0.0522
58.1,116.53,347.336,10.0,10.0029,0.004,-1.8252,-0.0048,-251.4,-600.0,6.0,1017.2706,9,pursuit,0,0.952,0.1484
58.2,116.278,346.368,10.0,10.0033,0.004,-1.82554,-0.0034,-250.8,-600.0,6.0,1016.06,9,pursuit,0,0.049,0.0562
58.3,116.026,345.4,10.0,10.0037,0.0041,-1.82588,-0.0034,-250.2,-600.0,6.0,1014.8494,9,pursuit,0,1.0488,0.042
58.4,115.773,344.432,10.0,10.0039,0.0022,-1.82594,-0.0006,-249.6,-600.0,6.0,1013.639,9,pursuit,0,0.9679,0.139
58.5,115.521,343.464,10.0,10.0042,0.0023,-1.82614,-0.002,-249.0,-600.0,6.0,1012.4288,9,pursuit,0,0.0327,0.0648
58.6,115.268,342.496,10.0,10.0044,0.0024,-1.82632,-0.0018,-248.4,-600.0,6.0,1011.2187,9,pursuit,0,1.033,0.0327
58.7,115.015,341.529,10.0,10.0046,0.0021,-1.82648,-0.0017,-247.8,-600.0,6.0,1010.0088,9,pursuit,0,0.9835,0.1301
58.8,114.761,340.561,10.0,10.0048,0.0015,-1.82674,-0.0025,-247.2,-600.0,6.0,1008.799,9,pursuit,0,0.017,0.0736
58.9,114.508,339.593,10.0,10.0049,0.0017,-1.82684,-0.0011,-246.6,-600.0,6.0,1007.5894,9,pursuit,0,1.0175,0.0238
59.0,114.255,338.625,10.0,10.0051,0.0014,-1.82685,-0.0,-246.0,-600.0,6.0,1006.3799,9,pursuit,0,0.9994,0.1211
59.1,114.001,337.657,10.0,10.0052,0.0015,-1.82687,-0.0002,-245.4,-600.0,6.0,1005.1707,9,pursuit,0,0.0023,0.0827
59.2,113.748,336.689,10.0,10.0054,0.0018,-1.82679,0.0008,-244.8,-600.0,6.0,1003.9616,9,pursuit,0,1.0016,0.0147
59.3,113.494,335.721,10.0,10.0047,-0.0073,-1.82696,-0.0017,-244.2,-600.0,6.0,1002.7527,9,pursuit,0,1.0159,0.1117
59.4,113.241,334.753,10.0,10.004,-0.0067,-1.82699,-0.0003,-243.6,-600.0,6.0,1001.5441,9,pursuit,0,0.0156,0.0925
59.5,112.988,333.786,10.0,10.0034,-0.0059,-1.82685,0.0014,-243.0,-600.0,6.0,1000.3358,9,pursuit,0,0.9848,0.0045
59.6,112.734,332.818,10.0,10.0029,-0.005,-1.82667,0.0019,-242.4,-600.0,6.0,999.1277,9,pursuit,0,1.0333,0.1012
59.7,112.481,331.85,10.0,10.0025,-0.0041,-1.82645,0.0021,-241.8,-600.0,6.0,997.9199,9,pursuit,0,0.0331,0.1033
59.8,112.229,330.883,10.0,10.0022,-0.0033,-1.82625,0.002,-241.2,-600.0,6.0,996.7123,9,pursuit,0,0.9672,0.0066
59.9,111.976,329.915,10.0,10.0019,-0.0024,-1.82607,0.0018,-240.6,-600.0,6.0,995.5051,9,pursuit,0,1.0514,0.09
60.0,111.724,328.947,10.0,10.0017,-0.0016,-1.82595,0.0013,-240.0,-600.0,6.0,994.2981,9,pursuit,0,0.0512,0.1146
60.1,111.471,327.979,10.0,10.0017,-0.0008,-1.82585,0.001,-239.4,-600.0,6.0,993.0913,9,pursuit,0,0.949,0.018
60.2,111.219,327.011,10.0,10.0017,0.0001,-1.82579,0.0006,-238.8,-600.0,6.0,991.8847,10,pursuit,0,7.2355,7.2355
60.3,110.967,326.043,10.0,10.0018,0.001,-1.82577,0.0002,-238.2,-600.0,6.0,990.6784,10,pursuit,0,6.4046,6.4046
60.4,110.715,325.076,10.0,10.002,0.0019,-1.82577,-0.0,-237.6,-600.0,6.0,989.4723,10,pursuit,0,5.629,5.629
60.5,110.462,324.108,10.0,10.0022,0.0028,-1.82578,-0.0001,-237.0,-600.0,6.0,988.2663,10,pursuit,0,4.935,4.935
60.6,110.21,323.14,10.0,10.0026,0.0037,-1.82579,-0.0001,-236.4,-600.0,6.0,987.0605,10,pursuit,0,4.3615,4.3615
60.7,109.958,322.172,10.0,10.0031,0.0046,-1.8258,-0.0001,-235.8,-600.0,6.0,985.855,10,pursuit,0,3.9613,3.9613
60.8,109.705,321.204,10.0,10.0035,0.0047,-1.8258,-0.0,-235.2,-600.0,6.0,984.6495,10,pursuit,0,3.7898,3.7898
60.9,109.453,320.236,10.0,10.004,0.0048,-1.82581,-0.0,-234.6,-600.0,6.0,983.4443,10,pursuit,0,3.7826,3.7812
61.0,109.201,319.268,10.0,10.0045,0.0048,-1.82581,-0.0,-234.0,-600.0,6.0,982.2392,10,pursuit,0,3.8378,3.7752
61.1,108.948,318.3,10.0,10.005,0.0048,-1.82581,-0.0,-233.4,-600.0,6.0,981.0343,10,pursuit,0,3.7819,3.7697
61.2,108.696,317.331,10.0,10.0055,0.0049,-1.82581,-0.0,-232.8,-600.0,6.0,979.8295,10,pursuit,0,3.9849,3.7662
61.3,108.443,316.363,10.0,10.006,0.0049,-1.82581,-0.0,-232.2,-600.0,6.0,978.6249,10,pursuit,0,3.9011,3.7599
61.4,108.191,315.395,10.0,10.0064,0.0049,-1.82581,0.0,-231.6,-600.0,6.0,977.4205,10,pursuit,0,3.7512,3.7509
61.5,107.938,314.427,10.0,10.0069,0.0049,-1.82581,0.0,-231.0,-600.0,6.0,976.2163,10,pursuit,0,3.8634,3.7476
61.6,107.686,313.458,10.0,10.0074,0.0049,-1.82581,0.0,-230.4,-600.0,6.0,975.0122,10,pursuit,0,4.2171,3.7419
61.7,107.434,312.49,10.0,10.0079,0.0049,-1.82581,0.0,-229.8,-600.0,6.0,973.8083,10,pursuit,0,4.0606,3.7325
61.8,107.181,311.521,10.0,10.0084,0.0049,-1.82581,0.0,-229.2,-600.0,6.0,972.6046,10,pursuit,0,3.7724,3.7247
61.9,106.929,310.553,10.0,10.0089,0.0049,-1.82581,0.0,-228.6,-600.0,6.0,971.401,10,pursuit,0,3.7386,3.7172
62.0,106.676,309.584,10.0,10.0094,0.0049,-1.82581,0.0,-228.0,-600.0,6.0,970.1976,10,pursuit,0,3.9657,3.7098
62.1,106.424,308.616,10.0,10.0099,0.0049,-1.82581,0.0,-227.4,-600.0,6.0,968.9944,10,pursuit,0,4.4137,3.7023
62.2,106.171,307.647,10.0,10.0104,0.0049,-1.82581,0.0,-226.8,-600.0,6.0,967.7914,10,pursuit,0,4.0514,3.6945
62.3,105.919,306.678,10.0,10.0109,0.0049,-1.82581,0.0,-226.2,-600.0,6.0,966.5885,10,pursuit,0,3.7447,3.6866
62.4,105.666,305.709,10.0,10.0114,0.0049,-1.82581,0.0,-225.6,-600.0,6.0,965.3859,10,pursuit,0,3.6927,3.6784
62.5,105.413,304.741,10.0,10.0119,0.0049,-1.82581,0.0,-225.0,-600.0,6.0,964.1834,10,pursuit,0,3.9056,3.6695
62.6,105.161,303.772,10.0,10.0124,0.0049,-1.82581,0.0,-224.4,-600.0,6.0,962.981,10,pursuit,0,4.3447,3.6598
62.7,104.908,302.803,10.0,10.0129,0.0049,-1.82581,0.0,-223.8,-600.0,6.0,961.7789,10,pursuit,0,3.981,3.6492
62.8,104.656,301.834,10.0,10.0134,0.0049,-1.82581,0.0,-223.2,-600.0,6.0,960.5769,10,pursuit,0,3.6856,3.6382
62.9,104.403,300.865,10.0,10.0139,0.0049,-1.82581,0.0,-222.6,-600.0,6.0,959.3751,10,pursuit,0,3.6503,3.6271
63.0,104.151,299.896,10.0,10.0143,0.0049,-1.82581,0.0,-222.0,-600.0,6.0,958.1735,10,pursuit,0,3.8822,3.6167
63.1,103.898,298.927,10.0,10.0148,0.0049,-1.82581,0.0,-221.4,-600.0,6.0,956.9721,10,pursuit,0,4.1815,3.608
63.2,103.645,297.958,10.0,10.0153,0.0049,-1.82581,0.0,-220.8,-600.0,6.0,955.7709,10,pursuit,0,3.7618,3.5957
63.3,103.393,296.988,10.0,10.0158,0.0049,-1.82581,0.0,-220.2,-600.0,6.0,954.5698,10,pursuit,0,3.581,3.5794
63.4,103.14,296.019,10.0,10.0163,0.0049,-1.82581,0.0,-219.6,-600.0,6.0,953.369,10,pursuit,0,3.6746,3.5679
63.5,102.887,295.05,10.0,10.0168,0.0049,-1.82581,0.0,-219.0,-600.0,6.0,952.1683,10,pursuit,0,4.0235,3.5551
63.6,102.635,294.081,10.0,10.0173,0.0049,-1.82581,0.0,-218.4,-600.0,6.0,950.9678,10,pursuit,0,3.7295,3.5396
63.7,102.382,293.111,10.0,10.0178,0.0049,-1.82581,0.0,-217.8,-600.0,6.0,949.7675,10,pursuit,0,3.5292,3.5262
63.8,102.129,292.142,10.0,10.0183,0.0049,-1.82581,0.0,-217.2,-600.0,6.0,948.5674,10,pursuit,0,3.6066,3.5137
63.9,101.876,291.172,10.0,10.0188,0.0049,-1.82581,0.0,-216.6,-600.0,6.0,947.3675,10,pursuit,0,3.8923,3.4962
64.0,101.624,290.203,10.0,10.0193,0.0049,-1.82581,0.0,-216.0,-600.0,6.0,946.1677,10,pursuit,0,3.5521,3.4806
