schema_version,map_name,frame_id,building_id,source_component_id,ring_role,ring_index,vertex_order,next_vertex_order,ring_vertex_count,winding,x_enu_m,y_enu_m,foundation_z_m,ground_reference_z_m,roof_z_m,height_above_ground_m
1,city_uav,gazebo_world_enu,building_178,1415,outer,0,6,7,10,CCW,-164.80725,-464.977,-0.05,0,46.4705882353,46.4705882353
1,city_uav,gazebo_world_enu,building_178,1415,outer,0,7,8,10,CCW,-184.419,-464.3865,-0.05,0,46.4705882353,46.4705882353
1,city_uav,gazebo_world_enu,building_178,1415,outer,0,8,9,10,CCW,-184.419,-466.16175,-0.05,0,46.4705882353,46.4705882353
1,city_uav,gazebo_world_enu,building_178,1415,outer,0,9,0,10,CCW,-205.8135,-465.57125,-0.05,0,46.4705882353,46.4705882353
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,0,1,10,CCW,363.464,203.7415,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,1,2,10,CCW,363.46475,192.49825,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,2,3,10,CCW,364.6535,192.49825,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,3,4,10,CCW,364.65425,181.255,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,4,5,10,CCW,400.90525,180.66625,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,5,6,10,CCW,400.9045,188.951,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,6,7,10,CCW,402.09325,188.951,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,7,8,10,CCW,402.09225,199.6025,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,8,9,10,CCW,401.498,199.6025,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_179,1416,outer,0,9,0,10,CCW,401.49775,203.153,-0.05,0,30.2941176471,30.2941176471
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,0,1,10,CCW,-548.16625,439.792,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,1,2,10,CCW,-532.1205,431.50825,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,2,3,10,CCW,-531.52625,433.2835,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,3,4,10,CCW,-512.50925,423.81625,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,4,5,10,CCW,-492.30575,462.87275,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,5,6,10,CCW,-511.91725,472.93175,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,6,7,10,CCW,-521.42475,455.17875,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,7,8,10,CCW,-524.39625,456.95375,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,8,9,10,CCW,-527.36725,451.03625,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_180,1418,outer,0,9,0,10,CCW,-539.253,457.545,-0.05,0,44.5588235294,44.5588235294
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,0,1,10,CCW,288.63125,-357.8375,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,1,2,10,CCW,288.63475,-398.07675,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,2,3,10,CCW,326.6695,-398.0735,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,3,4,10,CCW,326.66875,-388.6055,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,4,5,10,CCW,331.423,-388.605,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,5,6,10,CCW,331.4205,-357.834,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,6,7,10,CCW,317.75175,-357.835,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,7,8,10,CCW,317.1575,-360.20225,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,8,9,10,CCW,305.866,-360.203,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_181,1419,outer,0,9,0,10,CCW,305.86575,-357.836,-0.05,0,20.7352941176,20.7352941176
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,0,1,10,CCW,289.21625,-244.221,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,1,2,10,CCW,289.8125,-269.07475,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,2,3,10,CCW,317.15,-269.07225,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,3,4,10,CCW,317.15125,-284.458,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,4,5,10,CCW,335.57425,-284.45625,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,5,6,10,CCW,335.57075,-244.21725,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,6,7,10,CCW,333.19375,-244.2175,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,7,8,10,CCW,333.1925,-231.199,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,8,9,10,CCW,318.33525,-231.20025,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_182,1420,outer,0,9,0,10,CCW,318.3365,-244.21875,-0.05,0,38.8235294118,38.8235294118
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,0,1,10,CCW,-204.6535,19.07375,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,1,2,10,CCW,-180.88225,17.8915,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,2,3,10,CCW,-179.10075,42.74525,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,3,4,10,CCW,-167.21525,42.15425,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,4,5,10,CCW,-166.02775,60.4985,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,5,6,10,CCW,-176.72475,61.08975,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,6,7,10,CCW,-176.72475,61.6815,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,7,8,10,CCW,-183.262,62.27275,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,8,9,10,CCW,-183.262,61.08925,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_183,1421,outer,0,9,0,10,CCW,-202.279,61.68,-0.05,0,29.8529411765,29.8529411765
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,0,1,10,CCW,24.12025,372.956,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,1,2,10,CCW,30.65725,371.773,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,2,3,10,CCW,27.687,355.20375,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,3,4,10,CCW,73.4465,348.106,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,4,5,10,CCW,78.1985,377.694,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,5,6,10,CCW,50.86175,382.426,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,6,7,10,CCW,51.456,384.20125,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,7,8,10,CCW,44.91875,385.3845,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,8,9,10,CCW,47.295,398.403,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_184,1422,outer,0,9,0,10,CCW,28.87225,401.95225,-0.05,0,35.2941176471,35.2941176471
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,0,1,10,CCW,-12.1415,535.09375,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,1,2,10,CCW,6.8755,530.95275,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,2,3,10,CCW,6.2815,527.40225,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,3,4,10,CCW,11.63,526.219,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,4,5,10,CCW,9.25375,513.792,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,5,6,10,CCW,29.459,509.65125,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,6,7,10,CCW,33.0235,527.99575,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,7,8,10,CCW,31.835,527.99575,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,8,9,10,CCW,35.9935,547.52375,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_186,1425,outer,0,9,0,10,CCW,-7.983,556.98875,-0.05,0,45,45
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,0,1,10,CCW,292.777,-182.08675,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,1,2,10,CCW,292.779,-208.124,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,2,3,10,CCW,314.76775,-207.53025,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,3,4,10,CCW,314.76825,-215.22325,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,4,5,10,CCW,332.00275,-215.22175,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,5,6,10,CCW,332.002,-207.529,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,6,7,10,CCW,334.9735,-207.52875,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,7,8,10,CCW,334.37575,-166.69775,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,8,9,10,CCW,316.547,-166.69925,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_187,1427,outer,0,9,0,10,CCW,316.54825,-181.49325,-0.05,0,33.3823529412,33.3823529412
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,0,1,10,CCW,406.85325,122.67525,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,1,2,10,CCW,406.85525,99.59675,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,2,3,10,CCW,427.06075,100.1905,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,3,4,10,CCW,427.061,97.8235,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,4,5,10,CCW,433.598,98.41575,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,5,6,10,CCW,433.59925,83.622,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,6,7,10,CCW,453.80475,84.2155,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,7,8,10,CCW,453.20875,102.55975,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,8,9,10,CCW,452.02025,102.55975,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_188,1428,outer,0,9,0,10,CCW,451.424,123.271,-0.05,0,24.8529411765,24.8529411765
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,0,1,10,CCW,-44.80975,291.2895,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,1,2,10,CCW,-27.5755,287.1485,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,2,3,10,CCW,-26.3875,294.2495,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,3,4,10,CCW,-20.44475,292.47475,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,4,5,10,CCW,-19.8505,294.25,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,5,6,10,CCW,-2.022,290.109,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,6,7,10,CCW,5.107,321.47225,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,7,8,10,CCW,-34.1155,329.75425,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,8,9,10,CCW,-36.492,319.69425,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_189,1433,outer,0,9,0,10,CCW,-38.27475,320.286,-0.05,0,26.7647058824,26.7647058824
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,0,1,10,CCW,336.18125,-434.76125,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,1,2,10,CCW,336.18475,-474.40875,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,2,3,10,CCW,355.202,-474.407,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,3,4,10,CCW,355.20075,-460.205,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,4,5,10,CCW,362.3325,-460.2045,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,5,6,10,CCW,362.33225,-457.24575,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,6,7,10,CCW,381.3495,-457.244,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,7,8,10,CCW,381.347,-426.473,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,8,9,10,CCW,344.50075,-426.476,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_190,1435,outer,0,9,0,10,CCW,344.5015,-434.7605,-0.05,0,20,20
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,0,1,10,CCW,488.85675,196.6515,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,1,2,10,CCW,488.858,185.40825,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,2,3,10,CCW,490.0465,185.4085,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,3,4,10,CCW,489.453,175.94025,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,4,5,10,CCW,502.52725,175.9415,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,5,6,10,CCW,502.52725,175.34975,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,6,7,10,CCW,514.41275,175.351,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,7,8,10,CCW,514.41275,175.94275,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,8,9,10,CCW,526.29825,175.352,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_191,1436,outer,0,9,0,10,CCW,526.8905,196.06325,-0.05,0,27.9411764706,27.9411764706
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,0,1,10,CCW,384.90675,-357.2375,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,1,2,10,CCW,385.50425,-396.29325,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,2,3,10,CCW,424.1335,-395.698,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,3,4,10,CCW,423.53825,-386.82175,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,4,5,10,CCW,430.0755,-386.2295,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,5,6,10,CCW,429.4785,-356.642,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,6,7,10,CCW,406.8955,-356.644,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,7,8,10,CCW,406.896,-363.745,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,8,9,10,CCW,398.576,-363.74575,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_193,1447,outer,0,9,0,10,CCW,397.981,-357.2365,-0.05,0,24.4117647059,24.4117647059
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,0,1,10,CCW,387.29075,-435.9405,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,1,2,10,CCW,387.88675,-457.2435,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,2,3,10,CCW,406.90425,-456.65,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,3,4,10,CCW,406.9045,-459.60875,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,4,5,10,CCW,412.25325,-459.60825,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,5,6,10,CCW,412.84875,-475.5855,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,6,7,10,CCW,430.67775,-474.99225,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,7,8,10,CCW,430.08075,-444.813,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,8,9,10,CCW,426.515,-444.81325,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_194,1449,outer,0,9,0,10,CCW,426.514,-435.34525,-0.05,0,41.4705882353,41.4705882353
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,0,1,10,CCW,235.74475,-426.485,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,1,2,10,CCW,235.74575,-436.54475,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,2,3,10,CCW,238.12275,-436.54475,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,3,4,10,CCW,238.126,-476.192,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,4,5,10,CCW,256.54925,-476.1905,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,5,6,10,CCW,256.548,-461.39675,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,6,7,10,CCW,280.31975,-461.39475,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,7,8,10,CCW,280.31775,-435.9495,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,8,9,10,CCW,253.5745,-435.95175,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_195,1451,outer,0,9,0,10,CCW,253.57375,-426.4835,-0.05,0,39.7058823529,39.7058823529
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,0,1,10,CCW,389.65125,-244.80425,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,1,2,10,CCW,389.6535,-270.24975,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,2,3,10,CCW,414.01925,-270.2475,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,3,4,10,CCW,414.0205,-285.04125,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,4,5,10,CCW,431.84925,-285.03975,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,5,6,10,CCW,431.84575,-244.8005,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,6,7,10,CCW,428.28,-244.801,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,7,8,10,CCW,428.27925,-236.5165,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,8,9,10,CCW,412.2335,-236.51775,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_197,1457,outer,0,9,0,10,CCW,412.23425,-244.80225,-0.05,0,42.5,42.5
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,0,1,10,CCW,-484.55925,-1.0605,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,1,2,10,CCW,-482.181,-26.50575,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,2,3,10,CCW,-439.39275,-22.95325,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,3,4,10,CCW,-441.17675,0.125,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,4,5,10,CCW,-438.7995,0.71675,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,5,6,10,CCW,-439.989,20.2445,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,6,7,10,CCW,-459.60025,18.4685,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,7,8,10,CCW,-458.411,3.083,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,8,9,10,CCW,-468.51375,1.899,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_198,1458,outer,0,9,0,10,CCW,-468.51375,0.12375,-0.05,0,43.5294117647,43.5294117647
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,0,1,10,CCW,162.5715,556.4095,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,1,2,10,CCW,162.573,538.065,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,2,3,10,CCW,216.057,538.661,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,3,4,10,CCW,215.4615,554.0465,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,4,5,10,CCW,202.98175,554.0455,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,5,6,10,CCW,202.38525,583.04125,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,6,7,10,CCW,180.3975,583.03975,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,7,8,10,CCW,180.399,563.51175,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,8,9,10,CCW,177.4275,563.5115,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_200,1460,outer,0,9,0,10,CCW,177.42825,556.4105,-0.05,0,22.9411764706,22.9411764706
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,0,1,10,CCW,49.6595,575.929,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,1,2,10,CCW,73.43025,575.339,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,2,3,10,CCW,73.42875,596.05025,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,3,4,10,CCW,75.80575,596.0505,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,4,5,10,CCW,75.80525,603.1515,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,5,6,10,CCW,88.879,603.15225,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,6,7,10,CCW,89.472,622.0885,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,7,8,10,CCW,72.23825,622.08725,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,8,9,10,CCW,72.2385,619.72025,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_202,1464,outer,0,9,0,10,CCW,50.2505,620.3105,-0.05,0,31.1764705882,31.1764705882
1,city_uav,gazebo_world_enu,building_204,1466,outer,0,0,1,10,CCW,-405.502,-357.88325,-0.05,0,37.6470588235,37.6470588235
1,city_uav,gazebo_world_enu,building_204,1466,outer,0,1,2,10,CCW,-405.50125,-375.63575,-0.05,0,37.6470588235,37.6470588235
1,city_uav,gazebo_world_enu,building_204,1466,outer,0,2,3,10,CCW,-397.7755,-375.6355,-0.05,0,37.6470588235,37.6470588235
1,city_uav,gazebo_world_enu,building_204,1466,outer,0,3,4,10,CCW,-397.77525,-377.41075,-0.05,0,37.6470588235,37.6470588235
1,city_uav,gazebo_world_enu,building_204,1466,outer,0,4,5,10,CCW,-358.552,-376.817,-0.05,0,37.6470588235,37.6470588235
1,city_uav,gazebo_world_enu,building_204,1466,outer,0,5,6,10,CCW,-359.14725,-359.0645,-0.05,0,37.6470588235,37.6470588235
1,city_uav,gazebo_world_enu,building_204,1466,outer,0,6,7,10,CCW,-371.6275,-359.065,-0.05,0,37.6470588235,37.6470588235
