t_s,drone_x,drone_y,drone_z,drone_speed_mps,drone_accel_mps2,drone_yaw_rad,drone_yawrate_rads,trailer_x,trailer_y,trailer_speed_mps,dist_xy_m,replan_count,phase,captured,track_err_m,track_err_dense_m
44.3,292.329,272.634,10.0,9.8611,-0.0087,-2.32895,-0.0001,-334.2,-600.0,6.0,1075.2347,5,pursuit,0,2.3538,2.3531
44.4,291.651,271.919,10.0,9.8603,-0.0087,-2.32896,-0.0001,-333.6,-600.0,6.0,1073.9078,5,pursuit,0,2.5539,2.3818
44.5,290.973,271.203,10.0,9.8594,-0.0087,-2.32897,-0.0001,-333.0,-600.0,6.0,1072.5814,5,pursuit,0,2.5377,2.4089
44.6,290.295,270.487,10.0,9.8585,-0.0087,-2.32898,-0.0001,-332.4,-600.0,6.0,1071.2554,5,pursuit,0,2.4413,2.4345
44.7,289.617,269.771,10.0,9.8576,-0.0087,-2.32899,-0.0001,-331.8,-600.0,6.0,1069.9298,5,pursuit,0,2.7246,2.4647
44.8,288.94,269.055,10.0,9.8568,-0.0087,-2.329,-0.0001,-331.2,-600.0,6.0,1068.6047,5,pursuit,0,2.5593,2.4888
44.9,288.262,268.34,10.0,9.8559,-0.0087,-2.32901,-0.0001,-330.6,-600.0,6.0,1067.28,5,pursuit,0,2.5453,2.517
45.0,287.584,267.624,10.0,9.855,-0.0087,-2.32902,-0.0001,-330.0,-600.0,6.0,1065.9558,5,pursuit,0,2.8896,2.5436
45.1,286.907,266.909,10.0,9.8541,-0.0087,-2.32903,-0.0001,-329.4,-600.0,6.0,1064.6321,5,pursuit,0,2.604,2.5703
45.2,286.229,266.193,10.0,9.8533,-0.0087,-2.32904,-0.0001,-328.8,-600.0,6.0,1063.3088,5,pursuit,0,2.6574,2.5986
45.3,285.552,265.478,10.0,9.8524,-0.0087,-2.32905,-0.0001,-328.2,-600.0,6.0,1061.9859,5,pursuit,0,2.9055,2.6243
45.4,284.955,264.674,10.0,10.0083,1.5594,-2.20905,1.2,-327.6,-600.0,6.0,1060.6636,5,pursuit,0,2.5442,2.5348
45.5,284.454,263.796,10.0,10.1093,1.0099,-2.08905,1.2,-327.0,-600.0,6.0,1059.3162,5,pursuit,0,2.4331,2.3187
45.6,284.058,262.862,10.0,10.149,0.3966,-1.97222,1.1684,-326.4,-600.0,6.0,1057.9636,5,pursuit,0,2.2784,1.9939
45.7,283.697,261.912,10.0,10.166,0.1697,-1.93363,0.3859,-325.8,-600.0,6.0,1056.6255,5,pursuit,0,1.633,1.6262
45.8,283.325,260.966,10.0,10.1613,-0.0467,-1.94541,-0.1178,-325.2,-600.0,6.0,1055.2948,5,pursuit,0,1.498,1.2722
45.9,282.917,260.038,10.0,10.1365,-0.2479,-1.98496,-0.3955,-324.6,-600.0,6.0,1053.9617,5,pursuit,0,1.4222,0.9615
46.0,282.463,259.135,10.0,10.1119,-0.2465,-2.03701,-0.5205,-324.0,-600.0,6.0,1052.6224,5,pursuit,0,0.6959,0.6923
46.1,281.962,258.259,10.0,10.0875,-0.244,-2.09069,-0.5368,-323.4,-600.0,6.0,1051.2764,5,pursuit,0,1.0286,0.4918
46.2,281.42,257.411,10.0,10.0652,-0.2231,-2.13891,-0.4822,-322.8,-600.0,6.0,1049.9264,5,pursuit,0,0.9586,0.3218
46.3,280.845,256.587,10.0,10.0471,-0.1802,-2.18063,-0.4171,-322.2,-600.0,6.0,1048.5754,5,pursuit,0,0.2179,0.2102
46.4,280.241,255.785,10.0,10.033,-0.1411,-2.21592,-0.3529,-321.6,-600.0,6.0,1047.2255,5,pursuit,0,1.0984,0.1413
46.5,279.618,255.0,10.0,10.0234,-0.0964,-2.24172,-0.2581,-321.0,-600.0,6.0,1045.8776,5,pursuit,0,0.7131,0.0608
46.6,278.979,254.229,10.0,10.0164,-0.0696,-2.26325,-0.2153,-320.4,-600.0,6.0,1044.5322,5,pursuit,0,0.29,0.1306
46.7,278.329,253.468,10.0,10.0124,-0.0401,-2.27756,-0.143,-319.8,-600.0,6.0,1043.1893,5,pursuit,0,1.2907,0.0157
46.8,277.67,252.714,10.0,10.0097,-0.0269,-2.28885,-0.113,-319.2,-600.0,6.0,1041.8484,5,pursuit,0,0.512,0.1081
46.9,277.007,251.965,10.0,10.0081,-0.0162,-2.29554,-0.0669,-318.6,-600.0,6.0,1040.5093,5,pursuit,0,0.4901,0.0629
47.0,276.339,251.219,10.0,10.0071,-0.01,-2.30053,-0.0499,-318.0,-600.0,6.0,1039.1713,5,pursuit,0,1.3126,0.068
47.1,275.67,250.476,10.0,10.0063,-0.0083,-2.30425,-0.0372,-317.4,-600.0,6.0,1037.8345,5,pursuit,0,0.3128,0.1037
47.2,274.998,249.734,10.0,10.0054,-0.0083,-2.30612,-0.0187,-316.8,-600.0,6.0,1036.4985,5,pursuit,0,0.6892,0.0275
47.3,274.327,248.992,10.0,10.0045,-0.0097,-2.30669,-0.0057,-316.2,-600.0,6.0,1035.1632,5,pursuit,0,1.1128,0.1362
47.4,273.656,248.25,10.0,10.0033,-0.0113,-2.3061,0.0059,-315.6,-600.0,6.0,1033.8285,5,pursuit,0,0.1129,0.0286
47.5,272.985,247.508,10.0,10.002,-0.0133,-2.3052,0.0091,-315.0,-600.0,6.0,1032.4942,5,pursuit,0,0.8878,0.092
47.6,272.316,246.765,10.0,10.0005,-0.0148,-2.3042,0.01,-314.4,-600.0,6.0,1031.1602,5,pursuit,0,0.9141,0.0698
47.7,271.647,246.021,10.0,9.9989,-0.0166,-2.3032,0.01,-313.8,-600.0,6.0,1029.8267,5,pursuit,0,0.0858,0.0488
47.8,270.98,245.278,10.0,9.997,-0.0186,-2.30249,0.0071,-313.2,-600.0,6.0,1028.4935,5,pursuit,0,1.0855,0.1122
47.9,270.311,244.534,10.0,9.9986,0.0155,-2.30265,-0.0016,-312.6,-600.0,6.0,1027.1609,5,pursuit,0,0.7168,0.0063
48.0,269.644,243.79,10.0,9.9999,0.0137,-2.30206,0.0058,-312.0,-600.0,6.0,1025.8284,5,pursuit,0,0.2832,0.1246
48.1,268.976,243.045,10.0,10.0011,0.0116,-2.30169,0.0038,-311.4,-600.0,6.0,1024.4962,5,pursuit,0,1.2833,0.0368
48.2,268.309,242.3,10.0,10.002,0.0092,-2.30137,0.0032,-310.8,-600.0,6.0,1023.1641,5,pursuit,0,0.5187,0.0814
48.3,267.641,241.555,10.0,10.0027,0.0069,-2.30115,0.0021,-310.2,-600.0,6.0,1021.8323,5,pursuit,0,0.4816,0.0801
48.4,266.974,240.81,10.0,10.0032,0.0047,-2.30106,0.001,-309.6,-600.0,6.0,1020.5008,5,pursuit,0,1.3204,0.038
48.5,266.307,240.064,10.0,10.0034,0.0025,-2.30102,0.0004,-309.0,-600.0,6.0,1019.1696,5,pursuit,0,0.32,0.1236
48.6,265.639,239.319,10.0,10.0034,0.0001,-2.30108,-0.0006,-308.4,-600.0,6.0,1017.8388,5,pursuit,0,0.6803,0.0055
48.7,264.972,238.574,10.0,10.0032,-0.0026,-2.30111,-0.0003,-307.8,-600.0,6.0,1016.5083,5,pursuit,0,1.1217,0.1126
48.8,264.305,237.829,10.0,10.0027,-0.0047,-2.30123,-0.0012,-307.2,-600.0,6.0,1015.1783,5,pursuit,0,0.1214,0.0489
48.9,263.637,237.084,10.0,10.0019,-0.0079,-2.30125,-0.0002,-306.6,-600.0,6.0,1013.8487,5,pursuit,0,0.8788,0.0693
49.0,262.97,236.339,10.0,10.0009,-0.0101,-2.30135,-0.001,-306.0,-600.0,6.0,1012.5196,5,pursuit,0,0.9234,0.092
49.1,262.303,235.594,10.0,9.9995,-0.0139,-2.30133,0.0002,-305.4,-600.0,6.0,1011.1909,5,pursuit,0,0.0765,0.0265
49.2,261.636,234.849,10.0,9.9979,-0.0167,-2.3014,-0.0007,-304.8,-600.0,6.0,1009.8629,5,pursuit,0,1.0763,0.1345
49.3,260.969,234.105,10.0,9.9958,-0.0201,-2.30134,0.0005,-304.2,-600.0,6.0,1008.5353,5,pursuit,0,0.7264,0.0157
49.4,260.302,233.361,10.0,9.9939,-0.0199,-2.30139,-0.0005,-303.6,-600.0,6.0,1007.2084,5,pursuit,0,0.273,0.1033
49.5,259.635,232.616,10.0,9.9919,-0.02,-2.30132,0.0007,-303.0,-600.0,6.0,1005.8821,5,pursuit,0,1.2722,0.0571
49.6,258.968,231.872,10.0,9.9899,-0.0192,-2.30137,-0.0004,-302.4,-600.0,6.0,1004.5563,5,pursuit,0,0.5311,0.0623
49.7,258.302,231.128,10.0,9.988,-0.0193,-2.3013,0.0007,-301.8,-600.0,6.0,1003.2312,5,pursuit,0,0.4677,0.0977
49.8,257.636,230.385,10.0,9.9861,-0.0187,-2.30135,-0.0005,-301.2,-600.0,6.0,1001.9066,5,pursuit,0,1.336,0.0221
49.9,256.969,229.641,10.0,9.9842,-0.0189,-2.30128,0.0007,-300.6,-600.0,6.0,1000.5826,5,pursuit,0,0.3376,0.1375
50.0,256.303,228.897,10.0,9.9824,-0.0185,-2.30133,-0.0006,-300.0,-600.0,6.0,999.2592,5,pursuit,0,0.6607,0.0174
50.1,255.637,228.154,10.0,9.9805,-0.0194,-2.30139,-0.0006,-299.4,-600.0,6.0,997.9364,6,pursuit,0,2.5454,2.2497
50.2,254.971,227.411,10.0,9.9784,-0.0203,-2.30144,-0.0005,-298.8,-600.0,6.0,996.6143,6,pursuit,0,2.8744,2.3018
50.3,254.306,226.668,10.0,9.9763,-0.0212,-2.3015,-0.0005,-298.2,-600.0,6.0,995.2927,6,pursuit,0,2.4642,2.3647
50.4,253.64,225.925,10.0,9.9741,-0.0221,-2.30154,-0.0005,-297.6,-600.0,6.0,993.9717,6,pursuit,0,2.4234,2.4141
50.5,252.974,225.183,10.0,9.9718,-0.0229,-2.30158,-0.0004,-297.0,-600.0,6.0,992.6514,6,pursuit,0,2.7681,2.4677
50.6,252.309,224.44,10.0,9.9694,-0.0236,-2.30161,-0.0003,-296.4,-600.0,6.0,991.3318,6,pursuit,0,3.3823,2.5241
50.7,251.644,223.698,10.0,9.967,-0.0242,-2.30164,-0.0003,-295.8,-600.0,6.0,990.0128,6,pursuit,0,3.2237,2.5838
50.8,250.978,222.956,10.0,9.9645,-0.0248,-2.30166,-0.0002,-295.2,-600.0,6.0,988.6944,6,pursuit,0,2.7924,2.6341
50.9,250.313,222.215,10.0,9.962,-0.0253,-2.30168,-0.0002,-294.6,-600.0,6.0,987.3768,6,pursuit,0,2.6812,2.683
51.0,249.649,221.473,10.0,9.9594,-0.0258,-2.30169,-0.0001,-294.0,-600.0,6.0,986.0598,6,pursuit,0,2.9265,2.7356
51.1,248.984,220.732,10.0,9.9568,-0.0261,-2.3017,-0.0001,-293.4,-600.0,6.0,984.7434,6,pursuit,0,3.4529,2.793
51.2,248.319,219.99,10.0,9.9542,-0.0264,-2.30171,-0.0001,-292.8,-600.0,6.0,983.4278,6,pursuit,0,3.7751,2.855
51.3,247.655,219.25,10.0,9.9515,-0.0266,-2.30172,-0.0001,-292.2,-600.0,6.0,982.1128,6,pursuit,0,3.2598,2.9083
51.4,246.991,218.509,10.0,9.9488,-0.0267,-2.30173,-0.0001,-291.6,-600.0,6.0,980.7986,6,pursuit,0,2.997,2.9582
51.5,246.327,217.768,10.0,9.9462,-0.0267,-2.30174,-0.0001,-291.0,-600.0,6.0,979.485,6,pursuit,0,3.0525,3.0118
51.6,245.663,217.028,10.0,9.9435,-0.0267,-2.30174,-0.0001,-290.4,-600.0,6.0,978.1722,6,pursuit,0,3.4104,3.0673
51.7,245.0,216.288,10.0,9.9408,-0.0267,-2.30175,-0.0001,-289.8,-600.0,6.0,976.86,6,pursuit,0,3.9517,3.1234
51.8,244.336,215.548,10.0,9.9382,-0.0267,-2.30176,-0.0001,-289.2,-600.0,6.0,975.5485,6,pursuit,0,3.4861,3.1797
51.9,243.673,214.808,10.0,9.9355,-0.0267,-2.30177,-0.0001,-288.6,-600.0,6.0,974.2377,6,pursuit,0,3.2658,3.2374
52.0,243.01,214.069,10.0,9.9328,-0.0267,-2.30178,-0.0001,-288.0,-600.0,6.0,972.9277,6,pursuit,0,3.3395,3.2984
52.1,242.347,213.329,10.0,9.9301,-0.0267,-2.30179,-0.0001,-287.4,-600.0,6.0,971.6183,6,pursuit,0,3.6893,3.3521
52.2,241.684,212.59,10.0,9.9275,-0.0267,-2.3018,-0.0001,-286.8,-600.0,6.0,970.3097,6,pursuit,0,3.7316,3.4091
52.3,241.021,211.851,10.0,9.9248,-0.0267,-2.30181,-0.0001,-286.2,-600.0,6.0,969.0017,6,pursuit,0,3.5062,3.4672
52.4,240.359,211.113,10.0,9.9221,-0.0267,-2.30181,-0.0001,-285.6,-600.0,6.0,967.6945,6,pursuit,0,3.5541,3.5277
52.5,239.697,210.374,10.0,9.9195,-0.0267,-2.30182,-0.0001,-285.0,-600.0,6.0,966.388,6,pursuit,0,3.8649,3.5835
52.6,239.035,209.636,10.0,9.9168,-0.0267,-2.30183,-0.0001,-284.4,-600.0,6.0,965.0821,6,pursuit,0,3.7636,3.6414
52.7,238.373,208.898,10.0,9.9141,-0.0267,-2.30184,-0.0001,-283.8,-600.0,6.0,963.777,6,pursuit,0,3.6993,3.7005
52.8,237.711,208.16,10.0,9.9114,-0.0267,-2.30185,-0.0001,-283.2,-600.0,6.0,962.4727,6,pursuit,0,3.895,3.7597
52.9,237.049,207.422,10.0,9.9088,-0.0267,-2.30186,-0.0001,-282.6,-600.0,6.0,961.169,6,pursuit,0,3.9233,3.8156
53.0,236.388,206.685,10.0,9.9061,-0.0267,-2.30187,-0.0001,-282.0,-600.0,6.0,959.8661,6,pursuit,0,3.874,3.8756
53.1,235.727,205.947,10.0,9.9034,-0.0267,-2.30188,-0.0001,-281.4,-600.0,6.0,958.5638,6,pursuit,0,4.0725,3.9309
53.2,235.066,205.21,10.0,9.9008,-0.0267,-2.30188,-0.0001,-280.8,-600.0,6.0,957.2623,6,pursuit,0,4.0283,3.9875
53.3,234.405,204.474,10.0,9.8981,-0.0267,-2.30189,-0.0001,-280.2,-600.0,6.0,955.9616,6,pursuit,0,4.0656,4.0441
53.4,233.744,203.737,10.0,9.8954,-0.0267,-2.3019,-0.0001,-279.6,-600.0,6.0,954.6615,6,pursuit,0,4.2319,4.1004
53.5,233.084,203.0,10.0,9.8927,-0.0267,-2.30191,-0.0001,-279.0,-600.0,6.0,953.3622,6,pursuit,0,4.1567,4.1563
53.6,232.423,202.264,10.0,9.8901,-0.0267,-2.30192,-0.0001,-278.4,-600.0,6.0,952.0636,6,pursuit,0,4.3132,4.2121
53.7,231.763,201.528,10.0,9.8874,-0.0267,-2.30193,-0.0001,-277.8,-600.0,6.0,950.7658,6,pursuit,0,4.2952,4.2679
53.8,231.103,200.792,10.0,9.8847,-0.0267,-2.30194,-0.0001,-277.2,-600.0,6.0,949.4687,6,pursuit,0,4.3516,4.3237
53.9,230.443,200.057,10.0,9.8821,-0.0267,-2.30195,-0.0001,-276.6,-600.0,6.0,948.1723,6,pursuit,0,4.4787,4.3794
54.0,229.783,199.321,10.0,9.8794,-0.0267,-2.30195,-0.0001,-276.0,-600.0,6.0,946.8766,6,pursuit,0,4.4336,4.435
54.1,229.124,198.586,10.0,9.8767,-0.0267,-2.30196,-0.0001,-275.4,-600.0,6.0,945.5817,6,pursuit,0,4.605,4.4901
54.2,228.465,197.851,10.0,9.874,-0.0267,-2.30197,-0.0001,-274.8,-600.0,6.0,944.2876,6,pursuit,0,4.5652,4.5452
54.3,227.805,197.116,10.0,9.8714,-0.0267,-2.30198,-0.0001,-274.2,-600.0,6.0,942.9942,6,pursuit,0,4.631,4.6004
54.4,227.146,196.382,10.0,9.8687,-0.0267,-2.30199,-0.0001,-273.6,-600.0,6.0,941.7015,6,pursuit,0,4.7496,4.6557
54.5,226.488,195.647,10.0,9.866,-0.0267,-2.302,-0.0001,-273.0,-600.0,6.0,940.4096,6,pursuit,0,4.7097,4.7111
54.6,225.829,194.913,10.0,9.8634,-0.0267,-2.30201,-0.0001,-272.4,-600.0,6.0,939.1184,6,pursuit,0,4.8734,4.7664
54.7,225.171,194.179,10.0,9.8607,-0.0267,-2.30202,-0.0001,-271.8,-600.0,6.0,937.828,6,pursuit,0,4.8443,4.8217
54.8,224.512,193.445,10.0,9.858,-0.0267,-2.30202,-0.0001,-271.2,-600.0,6.0,936.5383,6,pursuit,0,4.9017,4.8769
54.9,223.854,192.712,10.0,9.8553,-0.0267,-2.30203,-0.0001,-270.6,-600.0,6.0,935.2494,6,pursuit,0,5.0334,4.9322
55.0,223.196,191.978,10.0,9.8527,-0.0267,-2.30204,-0.0001,-270.0,-600.0,6.0,933.9613,6,pursuit,0,4.987,4.9876
55.1,222.538,191.245,10.0,9.85,-0.0267,-2.30205,-0.0001,-269.4,-600.0,6.0,932.6739,6,pursuit,0,5.1329,5.043
55.2,221.881,190.512,10.0,9.8473,-0.0267,-2.30206,-0.0001,-268.8,-600.0,6.0,931.3873,6,pursuit,0,5.1283,5.0984
55.3,221.223,189.779,10.0,9.8447,-0.0267,-2.30207,-0.0001,-268.2,-600.0,6.0,930.1014,6,pursuit,0,5.1715,5.1539
55.4,220.566,189.047,10.0,9.842,-0.0267,-2.30208,-0.0001,-267.6,-600.0,6.0,928.8163,6,pursuit,0,5.3212,5.2095
55.5,219.909,188.314,10.0,9.8393,-0.0267,-2.30209,-0.0001,-267.0,-600.0,6.0,927.532,6,pursuit,0,5.266,5.265
55.6,219.252,187.582,10.0,9.8366,-0.0267,-2.30209,-0.0001,-266.4,-600.0,6.0,926.2484,6,pursuit,0,5.3928,5.3207
55.7,218.595,186.85,10.0,9.834,-0.0267,-2.3021,-0.0001,-265.8,-600.0,6.0,924.9656,6,pursuit,0,5.4133,5.3763
55.8,217.939,186.119,10.0,9.8313,-0.0267,-2.30211,-0.0001,-265.2,-600.0,6.0,923.6836,6,pursuit,0,5.4431,5.432
55.9,217.357,185.289,10.0,10.1313,3.0,-2.18211,1.2,-264.6,-600.0,6.0,922.4024,6,pursuit,0,5.4855,5.3677
56.0,216.865,184.369,10.0,10.4313,3.0,-2.06211,1.2,-264.0,-600.0,6.0,921.0774,6,pursuit,0,5.1785,5.1775
56.1,216.476,183.369,10.0,10.7313,3.0,-1.94211,1.2,-263.4,-600.0,6.0,919.7226,6,pursuit,0,4.9429,4.857
56.2,216.203,182.306,10.0,10.9751,2.4379,-1.82211,1.2,-262.8,-600.0,6.0,918.3532,6,pursuit,0,4.4428,4.4062
56.3,216.059,181.216,10.0,11.0,0.2492,-1.70211,1.2,-262.2,-600.0,6.0,916.9909,6,pursuit,0,3.8549,3.8371
56.4,216.043,180.119,10.0,10.9653,-0.3472,-1.58519,1.1692,-261.6,-600.0,6.0,915.6723,6,pursuit,0,3.3973,3.1669
56.5,216.042,179.032,10.0,10.8695,-0.9575,-1.5721,0.1309,-261.0,-600.0,6.0,914.4157,6,pursuit,0,2.5193,2.4867
56.6,215.977,177.961,10.0,10.7304,-1.3911,-1.63059,-0.585,-260.4,-600.0,6.0,913.1746,6,pursuit,0,1.9262,1.8707
56.7,215.812,176.916,10.0,10.5848,-1.4564,-1.72769,-0.971,-259.8,-600.0,6.0,911.9144,6,pursuit,0,1.7359,1.344
56.8,215.54,175.906,10.0,10.4534,-1.3134,-1.83383,-1.0614,-259.2,-600.0,6.0,910.6231,6,pursuit,0,0.936,0.9253
56.9,215.173,174.939,10.0,10.3475,-1.0594,-1.93339,-0.9955,-258.6,-600.0,6.0,909.3072,6,pursuit,0,1.0396,0.6076
57.0,214.729,174.013,10.0,10.2653,-0.8219,-2.0182,-0.8482,-258.0,-600.0,6.0,907.9775,6,pursuit,0,0.7481,0.3761
57.1,214.227,173.125,10.0,10.2029,-0.6238,-2.08523,-0.6703,-257.4,-600.0,6.0,906.6436,6,pursuit,0,0.4189,0.2135
57.2,213.682,172.269,10.0,10.1544,-0.4849,-2.13783,-0.526,-256.8,-600.0,6.0,905.3115,6,pursuit,0,1.1253,0.107
57.3,213.105,171.437,10.0,10.1177,-0.3678,-2.17688,-0.3905,-256.2,-600.0,6.0,903.9843,6,pursuit,0,0.1164,0.0531
57.4,212.51,170.623,10.0,10.0854,-0.3228,-2.20238,-0.255,-255.6,-600.0,6.0,902.6626,6,pursuit,0,0.8966,0.0546
57.5,211.9,169.823,10.0,10.0593,-0.2604,-2.22151,-0.1913,-255.0,-600.0,6.0,901.3464,6,pursuit,0,0.5894,0.0733
57.6,211.282,169.032,10.0,10.0403,-0.1905,-2.23503,-0.1352,-254.4,-600.0,6.0,900.0351,6,pursuit,0,0.4178,0.0871
57.7,210.657,168.248,10.0,10.0264,-0.1393,-2.2435,-0.0848,-253.8,-600.0,6.0,898.7276,6,pursuit,0,1.0735,0.0956
57.8,210.029,167.467,10.0,10.0169,-0.0944,-2.2478,-0.043,-253.2,-600.0,6.0,897.423,6,pursuit,0,0.0831,0.1014
57.9,209.399,166.689,10.0,10.0105,-0.0643,-2.2515,-0.037,-252.6,-600.0,6.0,896.1204,6,pursuit,0,0.9309,0.1055
58.0,208.768,165.913,10.0,10.0065,-0.0397,-2.25315,-0.0165,-252.0,-600.0,6.0,894.8193,6,pursuit,0,0.5607,0.1094
58.1,208.137,165.136,10.0,10.0041,-0.0238,-2.2532,-0.0005,-251.4,-600.0,6.0,893.5194,6,pursuit,0,0.441,0.1138
58.2,207.507,164.359,10.0,10.0028,-0.0136,-2.25195,0.0126,-250.8,-600.0,6.0,892.2202,6,pursuit,0,1.0501,0.1189
58.3,206.879,163.581,10.0,10.0019,-0.0084,-2.25069,0.0126,-250.2,-600.0,6.0,890.9215,6,pursuit,0,0.0509,0.1244
58.4,206.251,162.803,10.0,10.0014,-0.0057,-2.24932,0.0137,-249.6,-600.0,6.0,889.6231,6,pursuit,0,0.9503,0.1187
58.5,205.624,162.023,10.0,10.0009,-0.0048,-2.24814,0.0118,-249.0,-600.0,6.0,888.3251,6,pursuit,0,0.5403,0.1125
58.6,204.998,161.244,10.0,10.0004,-0.0049,-2.24722,0.0092,-248.4,-600.0,6.0,887.0274,6,pursuit,0,0.4597,0.1065
58.7,204.373,160.463,10.0,9.9999,-0.0052,-2.2466,0.0062,-247.8,-600.0,6.0,885.7302,6,pursuit,0,1.031,0.1005
58.8,203.747,159.683,10.0,9.9993,-0.0055,-2.24623,0.0037,-247.2,-600.0,6.0,884.4334,6,pursuit,0,0.0311,0.0946
58.9,203.122,158.903,10.0,9.9988,-0.0056,-2.24598,0.0025,-246.6,-600.0,6.0,883.1371,6,pursuit,0,0.9688,0.0888
59.0,202.498,158.122,10.0,9.9982,-0.0058,-2.24585,0.0013,-246.0,-600.0,6.0,881.8413,6,pursuit,0,0.5221,0.083
59.1,201.873,157.342,10.0,9.9976,-0.0058,-2.2458,0.0006,-245.4,-600.0,6.0,880.546,6,pursuit,0,0.4777,0.0773
59.2,201.248,156.561,10.0,9.9971,-0.0049,-2.24564,0.0016,-244.8,-600.0,6.0,879.2513,6,pursuit,0,1.0133,0.0716
59.3,200.624,155.78,10.0,9.9966,-0.005,-2.24558,0.0006,-244.2,-600.0,6.0,877.957,6,pursuit,0,0.0136,0.0659
59.4,199.999,155.0,10.0,9.9961,-0.0047,-2.24557,0.0001,-243.6,-600.0,6.0,876.6634,6,pursuit,0,0.986,0.0604
59.5,199.375,154.219,10.0,9.9957,-0.0046,-2.24552,0.0005,-243.0,-600.0,6.0,875.3702,6,pursuit,0,0.5051,0.0548
59.6,198.75,153.439,10.0,9.9952,-0.0047,-2.24554,-0.0001,-242.4,-600.0,6.0,874.0776,6,pursuit,0,0.4944,0.0494
59.7,198.126,152.658,10.0,9.9948,-0.0037,-2.24556,-0.0002,-241.8,-600.0,6.0,872.7856,6,pursuit,0,0.9968,0.0439
59.8,197.502,151.878,10.0,9.9945,-0.0038,-2.24554,0.0002,-241.2,-600.0,6.0,871.4941,6,pursuit,0,0.0027,0.0385
59.9,196.877,151.098,10.0,9.9941,-0.0038,-2.24556,-0.0002,-240.6,-600.0,6.0,870.2031,6,pursuit,0,1.002,0.0331
60.0,196.253,150.317,10.0,9.9937,-0.0038,-2.24554,0.0002,-240.0,-600.0,6.0,868.9127,6,pursuit,0,0.4893,0.0278
60.1,195.629,149.537,10.0,9.9933,-0.0041,-2.24552,0.0002,-239.4,-600.0,6.0,867.6228,7,pursuit,0,3.4985,3.3727
60.2,195.005,148.756,10.0,9.9929,-0.0044,-2.2455,0.0002,-238.8,-600.0,6.0,866.3335,7,pursuit,0,3.5156,3.4549
60.3,194.38,147.976,10.0,9.9924,-0.0047,-2.24548,0.0002,-238.2,-600.0,6.0,865.0447,7,pursuit,0,3.5551,3.5386
60.4,193.842,147.107,10.0,10.2278,2.3538,-2.12548,1.2,-237.6,-600.0,6.0,863.7565,7,pursuit,0,3.7587,3.5013
60.5,193.404,146.164,10.0,10.3991,1.713,-2.00548,1.2,-237.0,-600.0,6.0,862.4343,7,pursuit,0,3.656,3.3439
60.6,193.079,145.166,10.0,10.4884,0.8931,-1.88548,1.2,-236.4,-600.0,6.0,861.0989,7,pursuit,0,3.0908,3.0534
60.7,192.876,144.136,10.0,10.5033,0.1492,-1.76548,1.2,-235.8,-600.0,6.0,859.7732,7,pursuit,0,2.6931,2.6502
60.8,192.746,143.097,10.0,10.4673,-0.3599,-1.69564,0.6984,-235.2,-600.0,6.0,858.4794,7,pursuit,0,2.6027,2.1828
60.9,192.614,142.064,10.0,10.4119,-0.5536,-1.69763,-0.0199,-234.6,-600.0,6.0,857.215,7,pursuit,0,2.8413,1.7197
61.0,192.437,141.046,10.0,10.3397,-0.7227,-1.74314,-0.4551,-234.0,-600.0,6.0,855.9549,7,pursuit,0,1.8494,1.3036
61.1,192.194,140.048,10.0,10.2687,-0.7095,-1.80967,-0.6653,-233.4,-600.0,6.0,854.6844,7,pursuit,0,1.0056,0.9574
61.2,191.884,139.076,10.0,10.204,-0.6473,-1.87906,-0.6939,-232.8,-600.0,6.0,853.3994,7,pursuit,0,0.9041,0.6885
61.3,191.514,138.13,10.0,10.1562,-0.4783,-1.94393,-0.6487,-232.2,-600.0,6.0,852.1033,7,pursuit,0,1.6721,0.4968
61.4,191.093,137.21,10.0,10.119,-0.3717,-2.00015,-0.5622,-231.6,-600.0,6.0,850.8002,7,pursuit,0,2.1485,0.3343
61.5,190.631,136.313,10.0,10.0902,-0.2877,-2.0458,-0.4566,-231.0,-600.0,6.0,849.4942,7,pursuit,0,1.1397,0.2061
61.6,190.14,135.434,10.0,10.0681,-0.2215,-2.08079,-0.3499,-230.4,-600.0,6.0,848.1882,7,pursuit,0,0.1492,0.0974
61.7,189.628,134.569,10.0,10.049,-0.1911,-2.10547,-0.2468,-229.8,-600.0,6.0,846.8838,7,pursuit,0,0.8794,0.0515
61.8,189.099,133.716,10.0,10.0336,-0.1531,-2.12568,-0.202,-229.2,-600.0,6.0,845.5817,7,pursuit,0,1.8817,0.1619
61.9,188.56,132.871,10.0,10.0228,-0.1089,-2.13836,-0.1268,-228.6,-600.0,6.0,844.282,7,pursuit,0,1.3896,0.1115
62.0,188.014,132.032,10.0,10.0153,-0.0747,-2.14797,-0.0961,-228.0,-600.0,6.0,842.9843,7,pursuit,0,0.3894,0.0867
62.1,187.462,131.196,10.0,10.0103,-0.0498,-2.15387,-0.059,-227.4,-600.0,6.0,841.6883,7,pursuit,0,0.6143,0.0971
62.2,186.908,130.363,10.0,10.0071,-0.0322,-2.15815,-0.0428,-226.8,-600.0,6.0,840.3936,7,pursuit,0,1.6143,0.1674
62.3,186.351,129.532,10.0,10.0051,-0.02,-2.16102,-0.0287,-226.2,-600.0,6.0,839.0999,7,pursuit,0,1.0063,0.0928
